customer_id,application_id,application_seq,application_date,age,income,loan_amount,loan_term,num_credit_lines,num_delinquencies,utilization_rate,debt_to_income,credit_score,credit_risk,channel_online,channel_branch,prev_fraud_flag,employment_years,savings_balance,recent_transaction_count,default_flag,fraud_flag
1487,2227,2,2022-06-02,27,239330,52844,35,8,0,0.46,0.587,680,3,0,1,0,9,210865,18,1,0
1487,2228,3,2023-03-02,28,278717,45354,32,6,0,0.536,0.685,684,3,0,1,0,10,212567,18,0,0
1488,2229,1,2022-01-01,64,206491,105007,68,7,0,0.482,0.198,667,3,1,0,0,10,114119,5,0,0
1489,2230,1,2022-01-01,41,267775,57870,10,0,0,0.491,0.436,625,3,1,0,0,4,48541,26,0,0
1489,2231,2,2022-06-02,41,305882,74981,6,1,1,0.581,0.397,618,3,0,1,0,4,54586,12,0,0
1490,2232,1,2022-01-01,40,445413,85342,19,11,1,0.449,0.556,711,2,0,1,0,10,71622,14,0,0
1491,2233,1,2022-01-01,58,223827,105807,45,3,1,0.0,0.548,620,3,1,0,0,5,116057,12,0,0
1492,2234,1,2022-01-01,57,265257,164595,30,3,0,0.0,0.499,631,3,0,1,0,3,291408,12,0,0
1492,2235,2,2022-11-01,57,233444,115482,36,2,1,0.0,0.525,624,3,0,1,0,3,533701,17,0,0
1493,2236,1,2022-01-01,28,232746,187667,80,12,0,0.79,0.235,739,2,1,0,0,8,48366,11,1,0
1493,2237,2,2022-11-01,28,252325,270161,76,12,0,0.747,0.129,700,2,0,1,0,8,64619,6,0,0
1494,2238,1,2022-01-01,67,412766,220457,32,5,0,0.46,0.294,684,3,0,1,0,4,51860,2,0,0
1494,2239,2,2022-06-02,67,424798,218414,32,6,0,0.566,0.354,728,2,0,1,0,4,27812,5,0,0
1495,2240,1,2022-01-01,36,242218,30638,26,5,0,0.274,0.08,587,3,1,0,0,7,95493,15,0,0
1496,2241,1,2022-01-01,50,787482,78331,82,4,0,0.505,0.238,751,2,0,1,0,1,49737,0,0,0
1496,2242,2,2022-11-01,50,808783,137404,83,4,0,0.436,0.324,753,2,1,0,0,1,39253,12,0,0
1497,2243,1,2022-01-01,40,211628,317636,65,0,0,0.063,0.574,680,3,1,0,0,10,322169,8,0,0
1497,2244,2,2022-09-01,40,228352,370459,64,1,0,0.23,0.64,657,3,1,0,0,10,286969,19,0,0
1498,2245,1,2022-01-01,65,220197,66731,67,2,0,0.258,0.325,767,2,1,0,0,4,15265,3,0,0
1498,2246,2,2022-11-01,65,234175,87384,60,0,0,0.493,0.361,805,1,0,1,0,4,17594,0,0,0
1499,2247,1,2022-01-01,29,750458,14664,18,9,1,0.306,0.071,619,3,1,0,0,3,42943,6,0,1
1500,2248,1,2022-01-01,42,332859,73250,48,7,1,0.086,0.629,756,2,1,0,0,13,57987,5,0,0
1500,2249,2,2022-05-02,42,329754,106800,59,7,0,0.246,0.523,775,2,0,1,0,13,45548,0,0,0
1501,2250,1,2022-01-01,52,365174,287544,11,9,0,0.136,0.338,690,2,1,0,0,10,48070,13,0,0
1501,2251,2,2022-05-02,52,410917,367949,12,9,0,0.182,0.234,686,2,1,0,0,10,20988,9,0,0
1502,2252,1,2022-01-01,57,238818,45016,80,7,1,0.191,0.415,650,3,0,1,0,4,37727,13,0,0
1502,2253,2,2022-11-01,57,251053,39803,85,8,0,0.029,0.575,642,3,1,0,0,4,16692,3,0,1
1502,2254,3,2022-12-31,58,245003,45001,85,7,1,0.083,0.53,676,3,1,0,0,5,45880,14,0,0
1503,2255,1,2022-01-01,58,282079,85605,47,10,0,0.0,0.359,724,2,0,1,0,3,112752,12,0,0
1504,2256,1,2022-01-01,37,386495,107991,17,1,2,0.1,0.168,563,4,0,1,0,2,0,8,1,0
1505,2257,1,2022-01-01,67,265992,460887,15,7,0,0.231,0.143,691,2,0,1,0,4,6644,11,1,0
1505,2258,2,2022-09-01,67,275106,637432,16,6,0,0.283,0.263,682,3,1,0,0,4,6596,12,0,0
1506,2259,1,2022-01-01,42,417082,92970,32,8,1,0.51,0.266,751,2,0,1,0,9,194593,11,0,0
1507,2260,1,2022-01-01,46,514293,108577,20,0,0,0.0,0.585,642,3,1,0,0,1,16775,0,0,0
1507,2261,2,2022-07-02,46,495422,75562,20,0,1,0.109,0.739,644,3,1,0,0,1,131597,0,0,1
1508,2262,1,2022-01-01,67,354860,307543,70,5,0,0.368,0.712,669,3,1,0,0,7,66047,10,0,0
1509,2263,1,2022-01-01,66,208804,360080,21,11,2,0.793,0.05,738,2,0,1,0,4,166889,1,0,0
1510,2264,1,2022-01-01,60,306374,89687,37,1,0,0.423,0.448,726,2,1,0,0,6,157652,11,0,0
1510,2265,2,2022-10-01,60,311633,55601,46,1,1,0.421,0.446,693,2,1,0,0,6,102801,6,0,0
1511,2266,1,2022-01-01,37,621082,132712,4,6,0,0.0,0.066,727,2,0,1,0,6,144048,10,0,0
1512,2267,1,2022-01-01,22,191340,142495,25,10,0,0.304,0.436,633,3,0,1,0,0,60143,0,0,0
1513,2268,1,2022-01-01,35,412427,67781,27,5,1,0.289,0.371,604,3,0,1,0,0,215921,15,0,0
1513,2269,2,2022-06-02,35,419587,69372,26,6,1,0.005,0.202,631,3,1,0,0,0,182120,15,0,1
1514,2270,1,2022-01-01,44,384470,89817,49,11,0,0.675,0.044,643,3,1,0,0,0,33634,10,0,0
1514,2271,2,2022-08-01,44,374947,108797,40,11,0,0.336,0.192,644,3,0,1,0,0,46292,15,0,0
1515,2272,1,2022-01-01,66,236875,549535,32,4,0,0.859,0.404,782,2,0,1,0,0,189088,6,1,0
1515,2273,2,2022-07-02,66,239636,490857,32,5,1,0.809,0.499,781,2,1,0,0,0,182283,0,0,0
1516,2274,1,2022-01-01,44,361788,70552,64,2,0,0.306,0.663,608,3,1,0,0,8,47996,3,0,0
1517,2275,1,2022-01-01,46,1224473,258161,14,12,1,0.077,0.459,729,2,0,1,0,7,185783,10,0,1
1518,2276,1,2022-01-01,21,149825,1108525,37,0,1,0.268,0.146,674,3,0,1,0,11,118708,13,0,0
1518,2277,2,2022-06-02,21,165723,1092575,39,1,1,0.217,0.358,709,2,0,1,0,11,78766,4,1,0
1518,2278,3,2022-09-01,21,163177,1051013,41,0,2,0.206,0.299,687,2,0,1,0,11,87661,11,0,0
1519,2279,1,2022-01-01,45,562910,43106,32,1,1,0.374,0.114,758,2,1,0,0,7,64765,6,0,0
1520,2280,1,2022-01-01,55,221271,212109,78,1,2,0.178,0.251,667,3,0,1,0,1,151470,10,1,0
1521,2281,1,2022-01-01,33,761570,234729,13,8,0,0.146,0.23,742,2,0,1,1,4,156004,11,0,0
1522,2282,1,2022-01-01,24,422000,97262,79,3,1,0.185,0.412,702,2,1,0,1,13,33055,7,1,0
1523,2283,1,2022-01-01,25,293658,86541,57,3,0,0.229,0.016,767,2,1,0,1,4,30269,8,0,1
1523,2284,2,2022-08-01,25,318693,103203,47,2,0,0.488,0.132,768,2,1,0,1,4,50134,11,0,0
1524,2285,1,2022-01-01,39,287921,161560,42,7,0,0.423,0.242,698,2,0,1,0,9,193625,6,0,0
1524,2286,2,2022-06-02,39,321502,308439,44,8,0,0.542,0.119,710,2,1,0,0,9,126033,22,0,0
1525,2287,1,2022-01-01,59,212725,127353,88,10,1,0.62,0.416,679,3,1,0,1,6,14658,14,0,0
1525,2288,2,2022-08-01,59,214736,147836,81,9,1,0.6,0.351,673,3,1,0,1,6,36317,10,0,1
1526,2289,1,2022-01-01,67,499027,197812,11,12,0,0.593,0.398,647,3,0,1,0,0,40493,12,1,0
1527,2290,1,2022-01-01,57,339802,17145,53,8,0,0.404,0.277,832,1,0,1,0,0,24052,10,0,0
1528,2291,1,2022-01-01,43,253329,54491,12,5,1,0.39,0.229,573,4,0,1,0,6,41151,12,0,0
1529,2292,1,2022-01-01,66,728019,92664,28,8,0,0.423,0.384,703,2,0,1,0,0,35042,17,0,0
1530,2293,1,2022-01-01,65,140316,143094,23,12,2,0.569,0.419,580,3,1,0,0,6,249889,2,0,1
1531,2294,1,2022-01-01,56,173525,119426,42,5,0,0.59,0.029,705,2,0,1,0,4,24223,6,1,0
1532,2295,1,2022-01-01,56,225450,550905,59,9,1,0.377,0.047,585,3,0,1,0,11,25990,0,0,1
1533,2296,1,2022-01-01,52,316474,75414,29,11,0,0.201,0.079,733,2,0,1,0,1,56210,0,0,0
1534,2297,1,2022-01-01,41,266538,81943,6,5,0,0.428,0.345,635,3,0,1,0,7,52000,9,1,0
1534,2298,2,2022-08-01,41,286228,137871,10,5,0,0.35,0.246,612,3,1,0,0,7,67320,17,0,0
1535,2299,1,2022-01-01,37,311485,43880,17,1,1,0.423,0.66,736,2,0,1,0,4,81655,11,0,0
1536,2300,1,2022-01-01,41,388675,74153,36,1,1,0.523,0.324,668,3,1,0,0,6,15124,8,0,0
1537,2301,1,2022-01-01,31,383502,247886,56,11,0,0.317,0.623,733,2,1,0,0,9,266780,7,0,0
1537,2302,2,2022-06-02,31,397187,195245,51,11,0,0.336,0.716,758,2,0,1,0,9,181691,6,0,0
1538,2303,1,2022-01-01,22,183540,38570,77,6,0,0.224,0.353,613,3,1,0,0,8,80718,9,0,0
1538,2304,2,2022-11-01,22,207506,34073,82,6,0,0.275,0.36,666,3,1,0,0,8,129861,9,0,0
1539,2305,1,2022-01-01,60,257018,66421,60,2,0,0.766,0.235,713,2,1,0,1,8,12375,13,0,0
1539,2306,2,2022-08-01,60,263785,52564,56,2,1,0.766,0.299,739,2,0,1,1,8,11522,15,0,0
1540,2307,1,2022-01-01,25,513027,651615,35,8,0,0.388,0.151,639,3,0,1,0,5,25594,15,1,0
1541,2308,1,2022-01-01,40,278183,666191,53,3,0,0.35,0.424,644,3,0,1,0,9,39383,7,0,0
1541,2309,2,2022-05-02,40,301712,621116,62,3,0,0.231,0.529,680,3,1,0,0,9,135626,7,0,0
1542,2310,1,2022-01-01,32,171709,99060,82,0,0,0.402,0.626,706,2,0,1,0,6,104065,1,0,0
1543,2311,1,2022-01-01,34,230110,601935,35,6,0,0.15,0.348,658,3,1,0,0,7,171509,1,0,0
1544,2312,1,2022-01-01,35,458497,35041,44,8,1,0.533,0.155,743,2,0,1,0,14,89459,27,0,0
1545,2313,1,2022-01-01,30,129190,397577,76,5,0,0.381,0.524,634,3,0,1,0,1,56477,4,0,0
1546,2314,1,2022-01-01,31,209847,44562,89,6,0,0.479,0.006,624,3,0,1,0,6,90852,13,0,0
1547,2315,1,2022-01-01,60,185093,339860,61,2,1,0.051,0.31,685,2,1,0,0,2,57332,5,1,0
1548,2316,1,2022-01-01,33,379429,150305,8,3,1,0.244,0.669,636,3,1,0,1,0,141511,5,0,0
1548,2317,2,2022-08-01,33,400869,129741,13,2,1,0.584,0.522,665,3,1,0,1,0,82499,4,0,1
1549,2318,1,2022-01-01,61,384682,202886,23,9,1,0.3,0.365,741,2,0,1,0,0,27408,10,0,0
1550,2319,1,2022-01-01,66,394409,76615,16,0,0,0.31,0.485,734,2,1,0,0,4,178861,10,0,0
1551,2320,1,2022-01-01,36,181439,1223423,77,0,0,0.515,0.536,640,3,1,0,0,7,45739,2,0,0
1552,2321,1,2022-01-01,40,437927,206175,32,8,0,0.485,0.197,732,2,0,1,0,3,11272,7,0,0
1553,2322,1,2022-01-01,34,380861,202680,55,11,0,0.445,0.465,791,2,0,1,0,0,13448,10,0,0
1554,2323,1,2022-01-01,68,211249,156034,52,10,1,0.245,0.102,727,2,0,1,0,3,195079,3,0,0
1555,2324,1,2022-01-01,52,228565,40863,56,3,1,0.244,0.0,614,3,0,1,0,2,27804,14,0,0
1556,2325,1,2022-01-01,56,116348,163918,78,8,0,0.484,0.0,649,3,1,0,0,11,25949,7,0,0
1556,2326,2,2022-07-02,56,148906,151221,73,8,0,0.573,0.006,676,3,0,1,0,11,25849,0,0,0
1557,2327,1,2022-01-01,26,357404,161745,38,4,1,0.505,0.144,665,3,1,0,0,8,162853,11,0,0
1557,2328,2,2022-11-01,26,384558,184943,26,4,1,0.323,0.287,654,3,1,0,0,8,131062,13,0,0
1557,2329,3,2023-09-01,27,409817,236507,28,5,1,0.317,0.314,644,3,0,1,0,9,251416,3,0,0
1558,2330,1,2022-01-01,37,484725,108504,26,3,0,0.214,0.325,496,4,1,0,0,9,17186,12,0,0
1559,2331,1,2022-01-01,40,288074,51008,57,7,0,0.0,0.391,684,3,0,1,0,6,109678,13,0,0
1559,2332,2,2022-07-02,40,251880,56099,67,7,0,0.0,0.522,714,2,0,1,0,6,160082,9,0,0
1560,2333,1,2022-01-01,29,435611,107723,19,4,0,0.246,0.142,710,2,1,0,0,8,678297,4,1,0
1560,2334,2,2022-10-01,29,433633,108552,24,4,0,0.195,0.093,697,2,0,1,0,8,149652,6,0,0
1561,2335,1,2022-01-01,67,1138625,69581,78,5,2,0.241,0.281,758,2,0,1,0,6,45808,0,0,0
1561,2336,2,2022-06-02,67,1086777,83826,79,6,2,0.009,0.311,745,2,0,1,0,6,41210,13,0,0
1561,2337,3,2023-05-02,68,1089576,76582,83,5,1,0.098,0.193,767,2,0,1,0,7,58630,10,0,0
1562,2338,1,2022-01-01,53,459034,355832,61,10,1,0.379,0.0,658,3,0,1,0,14,294967,0,0,0
1562,2339,2,2022-11-01,53,474110,400368,59,10,1,0.38,0.0,646,3,0,1,0,14,161685,0,1,0
1563,2340,1,2022-01-01,26,332003,386568,67,5,1,0.537,0.244,687,2,1,0,0,0,71131,7,0,1
1563,2341,2,2022-07-02,26,342640,576401,64,5,3,0.328,0.181,702,2,1,0,0,0,128676,7,0,1
1564,2342,1,2022-01-01,52,678581,159864,52,2,1,0.323,0.282,726,2,0,1,0,2,91784,4,0,0
1564,2343,2,2022-06-02,52,627896,120039,60,4,0,0.404,0.257,744,2,0,1,0,2,84564,7,0,0
1564,2344,3,2022-09-01,52,623235,164362,50,3,0,0.419,0.405,721,2,0,1,0,2,133701,2,0,0
1565,2345,1,2022-01-01,29,333825,74764,47,5,0,0.479,0.359,786,2,0,1,0,1,130889,9,0,0
1565,2346,2,2022-10-01,29,355529,103946,46,6,0,0.308,0.022,776,2,1,0,0,1,104264,3,0,0
1566,2347,1,2022-01-01,47,190331,108058,60,4,0,0.203,0.229,700,2,0,1,0,9,38683,10,0,0
1567,2348,1,2022-01-01,53,477982,35699,30,3,1,0.312,0.543,703,2,0,1,0,0,77974,0,0,0
1568,2349,1,2022-01-01,66,347513,130696,48,7,0,0.09,0.378,733,2,0,1,0,7,96004,12,0,0
1569,2350,1,2022-01-01,21,472298,155098,26,4,0,0.344,0.476,632,3,1,0,0,9,158719,21,0,0
1570,2351,1,2022-01-01,43,312256,132107,40,11,1,0.483,0.708,664,3,1,0,0,12,231068,18,0,1
1571,2352,1,2022-01-01,59,555456,56210,8,5,0,0.573,0.251,769,2,0,1,0,17,60987,11,0,0
1572,2353,1,2022-01-01,35,373455,115097,49,6,1,0.45,0.777,562,4,1,0,0,0,174751,6,0,0
1573,2354,1,2022-01-01,54,321140,48607,40,7,2,0.0,0.054,764,2,0,1,0,3,84978,3,0,0
1574,2355,1,2022-01-01,38,142052,65448,10,2,0,0.913,0.284,485,4,1,0,0,7,78099,2,0,0
1574,2356,2,2022-09-01,38,146808,52407,9,3,0,0.774,0.446,508,4,0,1,0,7,80613,0,0,0
1575,2357,1,2022-01-01,29,494563,48358,26,8,0,0.432,0.295,576,3,1,0,0,5,51366,14,0,1
1576,2358,1,2022-01-01,57,486978,317200,14,11,1,0.717,0.249,850,1,0,1,0,8,119149,26,0,0
1577,2359,1,2022-01-01,52,92259,115654,62,11,1,0.349,0.338,740,2,1,0,0,13,162306,2,0,0
1577,2360,2,2022-05-02,52,82183,78901,64,9,1,0.39,0.486,754,2,0,1,0,13,316024,11,0,0
1578,2361,1,2022-01-01,56,480687,293340,62,4,0,0.506,0.915,663,3,0,1,0,0,38513,5,1,0
1578,2362,2,2022-05-02,56,499358,316654,51,3,0,0.667,0.884,638,3,1,0,0,0,30615,0,0,1
1579,2363,1,2022-01-01,65,272282,40521,69,2,0,0.385,0.553,669,3,0,1,0,8,175113,11,0,0
1579,2364,2,2022-08-01,65,279988,88239,59,2,0,0.616,0.376,701,2,0,1,0,8,236604,10,1,0
1579,2365,3,2023-05-02,66,260540,61985,68,4,0,0.528,0.31,664,3,1,0,0,9,156187,13,0,0
1580,2366,1,2022-01-01,44,455050,124104,36,8,1,0.502,0.817,694,2,0,1,0,2,31840,5,0,0
1580,2367,2,2022-05-02,44,475222,123053,41,7,0,0.443,0.836,667,3,0,1,0,2,40107,7,0,0
1581,2368,1,2022-01-01,27,619845,270543,72,8,1,0.0,0.424,739,2,0,1,0,6,14026,1,0,0
1581,2369,2,2022-07-02,27,637755,308051,72,8,0,0.136,0.333,779,2,0,1,0,6,26086,9,0,0
1582,2370,1,2022-01-01,69,262728,74691,32,4,0,0.18,0.338,763,2,0,1,0,6,191237,12,0,0
1583,2371,1,2022-01-01,35,252795,229467,46,2,0,0.281,0.422,639,3,0,1,0,2,175694,7,0,0
1584,2372,1,2022-01-01,45,551414,167876,58,3,0,0.476,0.736,709,2,1,0,0,0,360203,0,0,1
1585,2373,1,2022-01-01,60,448171,118222,17,8,1,0.087,0.364,649,3,0,1,0,6,23794,0,0,0
1585,2374,2,2022-07-02,60,517661,153893,13,8,0,0.036,0.395,672,3,0,1,0,6,45817,0,0,0
1586,2375,1,2022-01-01,67,721953,347458,39,3,0,0.777,0.394,659,3,1,0,0,14,17451,0,0,0
1586,2376,2,2022-07-02,67,728871,227042,31,4,1,0.638,0.527,679,3,0,1,0,14,11075,1,1,0
1586,2377,3,2022-09-01,67,751790,459965,36,2,0,0.517,0.347,655,3,0,1,0,14,11582,0,0,0
1587,2378,1,2022-01-01,25,468564,54575,30,6,0,0.232,0.037,631,3,0,1,0,8,96593,13,0,0
1588,2379,1,2022-01-01,52,139196,482401,6,4,0,0.116,0.066,644,3,1,0,0,8,29556,13,0,0
1589,2380,1,2022-01-01,26,342724,98947,63,11,1,0.358,0.304,618,3,1,0,0,3,106216,0,0,1
1590,2381,1,2022-01-01,24,351251,54335,65,0,0,0.732,0.277,850,1,1,0,0,7,224314,16,0,0
1591,2382,1,2022-01-01,50,147271,61617,40,2,0,0.351,0.338,673,3,0,1,0,3,145352,5,1,0
1592,2383,1,2022-01-01,69,291552,45538,66,0,0,0.163,0.282,729,2,0,1,0,8,99759,3,0,0
1593,2384,1,2022-01-01,38,451987,324881,22,6,0,0.472,0.243,693,2,0,1,0,3,616716,1,0,0
1593,2385,2,2022-10-01,38,450306,442779,31,6,0,0.394,0.56,693,2,1,0,0,3,428254,2,0,0
1593,2386,3,2022-12-31,39,467724,588764,29,7,1,0.34,0.348,689,2,1,0,0,4,272281,0,1,0
1594,2387,1,2022-01-01,56,506031,81181,84,6,1,0.201,0.584,574,4,1,0,0,0,37449,9,0,0
1595,2388,1,2022-01-01,42,454243,83928,45,4,1,0.377,0.23,730,2,0,1,1,6,122080,3,0,0
1595,2389,2,2022-11-01,42,473912,135139,41,5,0,0.487,0.25,734,2,0,1,1,6,175181,3,0,0
1596,2390,1,2022-01-01,39,1022115,131783,60,3,1,0.132,0.462,547,4,1,0,0,1,21358,19,0,0
1596,2391,2,2022-06-02,39,1046475,104684,59,1,0,0.372,0.329,533,4,0,1,0,1,159788,19,0,0
1597,2392,1,2022-01-01,69,497836,335871,76,11,1,0.408,0.055,740,2,0,1,0,10,31643,8,1,0
1598,2393,1,2022-01-01,28,330009,460453,13,3,0,0.308,0.385,666,3,0,1,0,3,79026,9,0,1
1599,2394,1,2022-01-01,27,240146,35619,80,1,0,0.244,0.386,701,2,0,1,0,0,33100,15,0,0
1599,2395,2,2022-07-02,27,237434,35248,81,1,1,0.356,0.246,701,2,1,0,0,0,30230,17,0,1
1600,2396,1,2022-01-01,45,141174,102682,66,7,0,0.538,0.231,685,2,0,1,0,9,578687,3,0,0
1601,2397,1,2022-01-01,34,501342,63156,34,7,0,0.161,0.188,599,3,0,1,0,7,79504,0,0,1
1601,2398,2,2022-07-02,34,488804,49655,23,8,1,0.137,0.214,650,3,0,1,0,7,90382,12,0,0
1601,2399,3,2022-09-01,34,490551,82963,27,6,1,0.291,0.089,633,3,0,1,0,7,67841,8,0,0
1602,2400,1,2022-01-01,66,504279,64052,59,3,0,0.33,0.403,659,3,0,1,0,5,161530,9,0,0
1603,2401,1,2022-01-01,40,298850,52462,55,10,0,0.263,0.845,752,2,0,1,0,4,889963,2,0,0
1603,2402,2,2022-07-02,40,329987,87298,52,10,0,0.29,0.58,734,2,0,1,0,4,636494,12,0,0
1604,2403,1,2022-01-01,28,521899,249937,40,4,0,0.16,0.107,770,2,1,0,1,9,142294,30,0,0
1604,2404,2,2022-09-01,28,494676,383963,30,4,1,0.166,0.158,731,2,1,0,1,9,86839,16,0,1
1605,2405,1,2022-01-01,55,288209,74115,14,6,0,0.843,0.553,559,4,1,0,0,12,81625,0,0,0
1606,2406,1,2022-01-01,58,267787,163884,22,4,1,0.526,0.404,691,2,1,0,0,4,15338,21,0,0
1607,2407,1,2022-01-01,36,239647,169937,18,5,0,0.474,0.284,683,3,1,0,0,0,64381,11,0,0
1607,2408,2,2022-06-02,36,276008,223811,17,7,0,0.592,0.419,683,3,0,1,0,0,49771,19,0,0
1607,2409,3,2023-09-01,37,284183,148460,20,6,1,0.456,0.446,645,3,0,1,0,1,48772,19,0,0
1608,2410,1,2022-01-01,58,207874,188034,71,11,1,0.288,0.766,672,3,1,0,0,6,50819,12,0,0
1609,2411,1,2022-01-01,67,928779,55889,79,0,0,0.355,0.186,670,3,0,1,0,8,91443,11,0,0
1610,2412,1,2022-01-01,30,159418,121370,49,4,0,0.616,0.626,608,3,1,0,0,7,311170,0,0,0
1611,2413,1,2022-01-01,33,1633835,153598,47,1,0,0.4,0.285,672,3,0,1,1,2,271786,4,0,1
1612,2414,1,2022-01-01,24,410779,107336,70,5,0,0.396,0.285,619,3,1,0,0,5,42739,14,0,0
1612,2415,2,2022-07-02,24,429081,131617,61,6,0,0.365,0.442,653,3,0,1,0,5,22865,23,0,0
1613,2416,1,2022-01-01,41,421110,93991,52,5,0,0.563,0.0,681,3,1,0,1,3,32963,10,0,0
1613,2417,2,2022-07-02,41,437826,81704,47,4,0,0.347,0.0,709,2,0,1,1,3,27897,11,0,1
1614,2418,1,2022-01-01,54,806664,164695,28,1,1,0.608,0.22,760,2,1,0,0,3,157158,0,0,0
1615,2419,1,2022-01-01,61,439400,123758,30,1,0,1.0,0.379,667,3,0,1,0,0,265699,8,0,0
1615,2420,2,2022-10-01,61,425188,133305,27,1,1,0.837,0.387,694,2,1,0,0,0,185768,18,0,0
1616,2421,1,2022-01-01,66,605975,79188,18,9,1,0.551,0.51,696,2,1,0,0,5,67778,4,0,0
1617,2422,1,2022-01-01,45,978306,83556,79,0,0,0.0,0.693,609,3,1,0,0,11,23699,5,0,0
1618,2423,1,2022-01-01,37,288538,113956,20,9,0,0.647,0.517,816,1,1,0,1,9,112881,7,0,0
1619,2424,1,2022-01-01,34,150864,97567,43,5,0,0.0,0.336,587,3,1,0,0,10,50651,2,0,0
1619,2425,2,2022-07-02,34,154912,95324,43,6,0,0.039,0.41,609,3,1,0,0,10,67015,0,0,1
1619,2426,3,2023-09-01,35,148966,74859,40,5,0,0.025,0.32,609,3,0,1,0,11,41833,1,0,0
1620,2427,1,2022-01-01,33,143668,16869,42,8,3,0.388,0.254,679,3,1,0,0,4,23554,10,0,1
1621,2428,1,2022-01-01,34,354356,196755,71,11,0,0.072,0.791,709,2,0,1,0,4,412000,7,0,0
1622,2429,1,2022-01-01,37,479702,72482,59,1,0,0.472,0.425,694,2,0,1,0,9,205178,2,0,0
1623,2430,1,2022-01-01,49,358551,179775,40,8,0,0.714,0.222,659,3,1,0,0,6,62430,10,0,0
1623,2431,2,2022-08-01,49,415403,188345,37,8,1,0.533,0.32,665,3,1,0,0,6,70148,7,0,1
1624,2432,1,2022-01-01,25,795621,72389,36,4,0,0.182,0.521,672,3,0,1,0,0,1176328,16,0,0
1625,2433,1,2022-01-01,26,336580,187939,36,5,2,0.493,0.357,691,2,0,1,0,3,101251,11,0,0
1626,2434,1,2022-01-01,68,248511,137294,12,0,0,0.457,0.229,673,3,1,0,0,12,69415,8,0,1
1626,2435,2,2022-10-01,68,236890,146950,9,1,0,0.297,0.305,652,3,1,0,0,12,96857,12,0,0
1627,2436,1,2022-01-01,22,473600,97845,46,11,1,0.632,0.086,658,3,0,1,0,6,24849,8,0,0
1628,2437,1,2022-01-01,26,286633,187591,16,5,0,0.29,0.0,714,2,0,1,0,5,32632,5,0,0
1629,2438,1,2022-01-01,31,262220,139102,59,0,0,0.106,0.377,660,3,0,1,1,1,349709,12,0,0
1630,2439,1,2022-01-01,59,434901,58819,38,1,0,0.295,0.237,666,3,0,1,0,16,138782,8,0,0
1631,2440,1,2022-01-01,21,453371,102264,38,1,2,0.522,0.242,745,2,1,0,0,5,65234,6,0,1
1632,2441,1,2022-01-01,27,656018,162762,34,2,3,0.072,0.537,693,2,0,1,0,0,155135,9,0,0
1632,2442,2,2022-09-01,27,682766,175877,30,4,3,0.297,0.332,740,2,1,0,0,0,145392,0,0,0
1633,2443,1,2022-01-01,56,206869,279590,29,1,0,0.454,0.369,696,2,1,0,0,3,91776,2,0,0
1633,2444,2,2022-08-01,56,207420,453875,23,1,0,0.41,0.339,718,2,1,0,0,3,69644,4,0,0
1634,2445,1,2022-01-01,47,252964,23622,35,8,0,0.096,0.731,698,2,1,0,0,1,57226,5,0,0
1634,2446,2,2022-08-01,47,226774,24418,34,8,0,0.009,0.78,696,2,0,1,0,1,41663,11,0,0
1635,2447,1,2022-01-01,60,285636,333226,45,10,0,0.119,0.292,679,3,0,1,0,3,298708,0,0,0
1635,2448,2,2022-07-02,60,308726,234799,41,10,1,0.06,0.104,675,3,0,1,0,3,271869,2,0,0
1635,2449,3,2022-11-01,60,288025,220876,47,8,0,0.247,0.126,657,3,1,0,0,3,160554,6,0,0
1636,2450,1,2022-01-01,35,222330,94605,11,6,1,0.519,0.381,672,3,0,1,0,2,294500,21,0,0
1637,2451,1,2022-01-01,29,296455,232266,63,0,1,0.36,0.239,616,3,1,0,0,10,249184,8,1,0
1638,2452,1,2022-01-01,68,215037,133831,69,5,0,0.171,0.325,706,2,0,1,0,8,208564,0,0,0
1638,2453,2,2022-05-02,68,208893,154149,74,5,0,0.221,0.257,720,2,1,0,0,8,229333,0,0,0
1638,2454,3,2023-03-02,69,264441,156767,76,4,0,0.305,0.284,709,2,0,1,0,9,225580,4,0,0
1639,2455,1,2022-01-01,44,557191,115317,32,7,0,0.134,0.252,586,3,1,0,0,3,110852,1,0,0
1640,2456,1,2022-01-01,33,152752,246803,43,8,0,0.118,0.662,549,4,1,0,0,7,24275,1,0,0
1640,2457,2,2022-11-01,33,151313,255835,44,8,1,0.168,0.642,589,3,0,1,0,7,23348,1,1,0
1641,2458,1,2022-01-01,64,301682,57291,24,5,1,0.081,0.474,711,2,1,0,0,8,29470,10,0,0
1641,2459,2,2022-06-02,64,287873,86974,30,5,1,0.0,0.486,732,2,1,0,0,8,22563,3,0,0
1642,2460,1,2022-01-01,63,342023,100242,36,2,0,0.082,0.651,638,3,0,1,0,6,112796,0,0,0
1643,2461,1,2022-01-01,60,334353,192464,69,1,0,0.437,0.127,630,3,0,1,0,3,28235,4,0,0
1644,2462,1,2022-01-01,39,386829,132621,71,2,0,0.248,0.0,707,2,1,0,0,11,124100,2,0,0
1645,2463,1,2022-01-01,27,366935,124386,28,6,0,0.187,0.029,651,3,1,0,0,4,41534,0,0,0
1646,2464,1,2022-01-01,33,511577,227546,37,6,0,0.0,0.71,737,2,1,0,0,10,144176,12,0,0
1647,2465,1,2022-01-01,68,502762,184923,51,4,0,0.0,0.258,633,3,0,1,0,7,285031,11,0,0
